relative_position_mm,lambdaA_Wb,lambdaB_Wb,lambdaC_Wb,dLA_dx_Wb_per_m,dLB_dx_Wb_per_m,dLC_dx_Wb_per_m,KF_unit_N,IA_norm,IB_norm,IC_norm
9.000000,-0.00208048202451,-0.00540944585884,0.00690269958639,-1.99966792038,1.22685027661,0.373000043655,2.3642499278,-0.789423895104,0.575287237608,0.214136657497
9.250000,-0.00257385630606,-0.0050894965025,0.00698386383521,-1.93669250188,1.34181086506,0.275511180435,2.364982345,-0.773889786937,0.612379913498,0.161509873439
9.500000,-0.00304882827545,-0.00473854042631,0.00704045517661,-1.85641052763,1.45307886008,0.172871117187,2.36005902937,-0.754044844654,0.648246092363,0.105798752291
9.750000,-0.00350206156987,-0.00436295707246,0.00707029939381,-1.76379488238,1.55545005321,0.082558020157,2.35200743509,-0.732083547166,0.679155586719,0.0529279604473
10.000000,-0.00393072571664,-0.00396081539971,0.00708173418669,-1.67302398986,1.66612999222,-0.0101374025234,2.36114474334,-0.706160374612,0.708049402867,-0.00188902825441
10.250000,-0.0043385735648,-0.00352989207635,0.00706523069255,-1.5721035132,1.75909866265,-0.111664259102,2.36146456397,-0.676365775016,0.734285151817,-0.057919376801
10.500000,-0.00471677747324,-0.00308126606838,0.00702590205714,-1.45647960928,1.84630140455,-0.202614648346,2.35786603785,-0.64417654235,0.756573526062,-0.112396983713
10.750000,-0.00506681336944,-0.00260674137408,0.00696392336837,-1.34796270806,1.92697555925,-0.299003884967,2.36505953084,-0.60941342547,0.775303629047,-0.165890203577
11.000000,-0.00539075882727,-0.00211777828876,0.00687640011465,-1.23156869348,1.99156247031,-0.404925906307,2.36749300146,-0.570191611756,0.791219451258,-0.221027839502
11.250000,-0.00568259771618,-0.00161096013892,0.00676146041522,-1.11640832906,2.04587861888,-0.498106002,2.37024712214,-0.53167301132,0.802486164912,-0.270813153592
11.500000,-0.0059489629918,-0.00109483897932,0.00662734711365,-1.01580600937,2.08619994966,-0.598503278872,2.38077116106,-0.49274072019,0.810200952561,-0.317460232371
11.750000,-0.00619050072086,-0.000567860164095,0.00646220877578,-0.904693804351,2.11306500767,-0.706660087413,2.38725331797,-0.449022663376,0.815090696237,-0.366068032861
12.000000,-0.00640130989398,-3.83064754812e-005,0.00627401706995,-0.791952009129,2.11881427685,-0.806577630972,2.38262405027,-0.405175219007,0.816488889374,-0.411313670367
