relative_position_mm,lambdaA_Wb,lambdaB_Wb,lambdaC_Wb,dLA_dx_Wb_per_m,dLB_dx_Wb_per_m,dLC_dx_Wb_per_m,KF_unit_N,IA_norm,IB_norm,IC_norm
15.500000,-0.00705449579165,0.00617216210669,0.000919628814986,0.578665117174,1.02506268604,-2.24242903441,2.50561670019,0.31591644784,0.494075209646,-0.809991657486
15.750000,-0.00689593142893,0.00641601929815,0.000354065033901,0.690937864516,0.909421961081,-2.27216403321,2.51331106948,0.364010890454,0.450941672409,-0.814952562863
16.000000,-0.00670902685939,0.00662687308723,-0.000216453201621,0.791512197747,0.790417874664,-2.28373877294,2.51048526678,0.40846622158,0.408030320562,-0.816496542142
16.250000,-0.00650017533006,0.00681122823548,-0.000787804352567,0.906060084234,0.686505040484,-2.28003276763,2.5165941697,0.451092185968,0.363849258048,-0.814941444017
16.500000,-0.00625599681727,0.00697012560748,-0.00135646958544,1.03297963803,0.576553029448,-2.25097223976,2.51578777143,0.495587443007,0.314162517674,-0.809749960681
16.750000,-0.00598368551104,0.0070995047502,-0.00191329047245,1.14599314078,0.469035826366,-2.19936025531,2.50133285796,0.536022318087,0.265383681468,-0.801405999555
17.000000,-0.00568300024688,0.00720464352066,-0.00245614971309,1.26111163076,0.372886371421,-2.14362567347,2.49759972068,0.572945099786,0.217313550028,-0.790258649814
17.250000,-0.00535312969566,0.00728594793591,-0.00298510330918,1.38501624944,0.279854469492,-2.07315109797,2.49779497178,0.608981011775,0.166526049525,-0.7755070613
17.500000,-0.00499049212216,0.00734457075541,-0.00349272526208,1.51231920548,0.176351337544,-1.98639921986,2.4968867774,0.645428584245,0.110375140882,-0.755803725127
17.750000,-0.00459697009292,0.00737412360468,-0.00397830291911,1.624373579,0.0800139312221,-1.88915789486,2.49048775813,0.676961250546,0.0568579624512,-0.733819212998
18.000000,-0.00417830533267,0.00738457772102,-0.00443730420951,1.73376081408,-0.00698352407475,-1.78452572772,2.48784962881,0.704628717513,0.00493034427128,-0.709559061785
18.250000,-0.00373008968588,0.00737063184265,-0.00487056578297,1.84338897923,-0.106621673097,-1.67417005743,2.49218585836,0.731295069166,-0.0511548615991,-0.680140207567
18.500000,-0.00325661084305,0.00733126688447,-0.00527438923823,1.9387138063,-0.206097010877,-1.55832730344,2.49386157921,0.754098513185,-0.105937518909,-0.648160994276
18.750000,-0.00276073278273,0.00726758333721,-0.00564972943469,2.03246810735,-0.302854904006,-1.44083947107,2.50417038668,0.773194271002,-0.159379256655,-0.613815014347
19.000000,-0.00224037678937,0.00717983943247,-0.00599480897376,2.1093275546,-0.397038874559,-1.32187193915,2.51066517351,0.788312460717,-0.209975345877,-0.57833711484
19.250000,-0.00170606900543,0.00706906389993,-0.00631066540426,2.16349633914,-0.495632647739,-1.20100510476,2.50920885526,0.800203142137,-0.259544826351,-0.540658315786
19.500000,-0.0011586286198,0.0069320231086,-0.00659531152614,2.21129733337,-0.609447148571,-1.08563095473,2.52012477115,0.809175910663,-0.310111719153,-0.499064191509
19.750000,-0.000600420338747,0.00676434032564,-0.00685348088163,2.24072324533,-0.713678119394,-0.976679584615,2.52648228206,0.814281611827,-0.355091862786,-0.459189749041
20.000000,-3.82669971391e-005,0.0065751840489,-0.00708365131845,2.24861336643,-0.756625106975,-0.920681747299,2.52341068009,0.815633332544,-0.37530974189,-0.440323590654
